No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
4985,2016,7,26,17,NA,NA,NA,NA,NA,NA,34.2,998.1,15.6,0,NE,1.5,Aotizhongxin
4986,2016,7,26,18,18,18,2,17,200,128,33.4,998.3,15.9,0,E,1.8,Aotizhongxin
4987,2016,7,26,19,29,75,2,31,300,165,31.4,998.4,23,0,SSW,2.2,Aotizhongxin
4988,2016,7,26,20,35,75,2,32,400,173,30.5,998.4,23.4,0,SSW,1.7,Aotizhongxin
4989,2016,7,26,21,31,58,2,30,400,149,29.9,999,23.8,0,SW,1.4,Aotizhongxin
4990,2016,7,26,22,31,51,2,31,400,120,29.5,999,23.7,0,WSW,2.2,Aotizhongxin
4991,2016,7,26,23,31,50,2,40,400,91,29.4,999,23.6,0,WSW,2.2,Aotizhongxin
4992,2016,7,27,0,29,53,2,46,500,65,28.9,999,23.8,0,WSW,1.5,Aotizhongxin
4993,2016,7,27,1,40,50,2,49,500,50,28,998.9,23.6,0,WSW,1.1,Aotizhongxin
4994,2016,7,27,2,31,34,2,NA,400,4,26.8,998.6,23.7,0,SW,0.9,Aotizhongxin
4995,2016,7,27,3,45,68,2,77,700,5,25.4,998.5,23.1,0,E,1,Aotizhongxin
4996,2016,7,27,4,74,74,2,73,700,NA,24.8,998.1,23,0,NE,0.6,Aotizhongxin
4997,2016,7,27,5,54,54,2,61,700,7,24.8,998.1,22.7,0,NE,1,Aotizhongxin
4998,2016,7,27,6,37,37,2,47,600,24,24.4,998.6,22.3,0,ENE,0.7,Aotizhongxin
4999,2016,7,27,7,33,35,2,46,800,32,26,998.7,21.9,0,ENE,1.4,Aotizhongxin
5000,2016,7,27,8,31,35,2,36,1500,56,26.1,998.6,21.7,0,ENE,1.2,Aotizhongxin
5001,2016,7,27,9,38,47,2,38,800,78,28.6,998.4,22.6,0,NNE,1.4,Aotizhongxin
5002,2016,7,27,10,40,48,2,33,1200,121,30.4,998.2,22.3,0,E,1.5,Aotizhongxin
5003,2016,7,27,11,39,42,2,29,600,154,31.8,998,21.9,0,NE,1.5,Aotizhongxin
5004,2016,7,27,12,38,44,2,30,700,190,32.7,997.5,22.8,0,E,1.4,Aotizhongxin
5005,2016,7,27,13,45,48,2,31,700,241,34.2,996.8,21.6,0,E,1.7,Aotizhongxin
5006,2016,7,27,14,65,80,2,40,900,325,34.7,996.1,24,0,SSE,2,Aotizhongxin
5007,2016,7,27,15,81,92,2,34,800,307,34.8,995.5,23.5,0,S,3,Aotizhongxin
5008,2016,7,27,16,48,58,2,26,700,233,35.1,995.4,24.1,0,SSW,2.2,Aotizhongxin
5009,2016,7,27,17,47,71,2,38,800,214,34.6,995.3,25.4,0,S,2.1,Aotizhongxin
5010,2016,7,27,18,73,116,3,116,900,138,33.7,995.2,25.9,0,S,2.5,Aotizhongxin
5011,2016,7,27,19,106,133,2,70,1000,203,32.8,995.8,25.6,0,S,1.6,Aotizhongxin
5012,2016,7,27,20,84,91,2,33,600,178,23.5,999,21.6,2.9,NW,6.3,Aotizhongxin
5013,2016,7,27,21,23,23,2,42,500,125,23.6,999.5,21.5,3.8,NW,1.4,Aotizhongxin
5014,2016,7,27,22,19,19,2,65,600,76,23.7,997.6,21.6,1.3,SSE,1.7,Aotizhongxin
5015,2016,7,27,23,7,18,2,58,700,69,23.9,998.3,21.8,0,W,2.1,Aotizhongxin
5016,2016,7,28,0,17,17,2,51,600,69,24.1,997.9,20.4,0,WNW,1.9,Aotizhongxin
5017,2016,7,28,1,18,18,2,53,500,56,24.1,997.4,19.2,0,NNW,1.2,Aotizhongxin
5018,2016,7,28,2,17,17,2,46,500,61,23.6,997.4,19.9,0,SW,1.2,Aotizhongxin
5019,2016,7,28,3,18,18,2,52,500,46,22.5,997,20.2,0,SSW,0.5,Aotizhongxin
5020,2016,7,28,4,18,18,2,61,500,33,22.1,997.1,20.7,0,NNE,0.3,Aotizhongxin
5021,2016,7,28,5,16,16,2,60,500,27,22.2,997.4,20.8,0,ESE,0.5,Aotizhongxin
5022,2016,7,28,6,19,19,2,67,500,25,22.6,997.8,21.2,0,E,0.6,Aotizhongxin
5023,2016,7,28,7,22,22,2,68,500,26,24.6,997.8,20.7,0,E,1,Aotizhongxin
5024,2016,7,28,8,29,31,2,55,600,39,25.9,998.5,19.3,0,NNW,1.7,Aotizhongxin
5025,2016,7,28,9,30,30,2,41,600,64,26.9,998.1,20.5,0,E,1.4,Aotizhongxin
5026,2016,7,28,10,23,36,2,48,600,74,28.7,998.4,20.7,0,S,1.5,Aotizhongxin
5027,2016,7,28,11,28,29,2,49,700,100,29.8,997.7,21.2,0,W,1.4,Aotizhongxin
5028,2016,7,28,12,36,42,2,48,700,136,31.3,997.3,21.2,0,WSW,1.1,Aotizhongxin
5029,2016,7,28,13,52,66,2,42,700,180,32.1,997,23.4,0,S,2,Aotizhongxin
5030,2016,7,28,14,73,90,2,39,900,247,32.7,996.7,23.4,0,S,1.6,Aotizhongxin
5031,2016,7,28,15,80,84,2,31,700,259,33.4,996.4,23.4,0,SW,2.2,Aotizhongxin
5032,2016,7,28,16,68,68,2,24,700,221,33,996.5,23.1,0,SW,1.9,Aotizhongxin
5033,2016,7,28,17,53,56,2,28,700,191,32.5,996.1,23.2,0,SSW,2.3,Aotizhongxin
5034,2016,7,28,18,59,76,2,34,800,187,31.8,996.6,23.6,0,SW,1.8,Aotizhongxin
5035,2016,7,28,19,80,80,2,39,1000,166,31.1,996.1,24.5,0,SE,0.9,Aotizhongxin
5036,2016,7,28,20,89,96,2,40,1100,158,30.7,996.8,24.8,0,WSW,0.9,Aotizhongxin
5037,2016,7,28,21,101,104,2,39,1100,149,29.4,997.8,25.2,0,ENE,0.9,Aotizhongxin
5038,2016,7,28,22,117,117,2,47,1200,127,28.5,998.4,25.1,0,SW,0.1,Aotizhongxin
5039,2016,7,28,23,122,122,2,61,1300,88,28.3,998.5,25.1,0,W,0.8,Aotizhongxin
5040,2016,7,29,0,107,107,2,107,1300,11,28.5,998.4,24.5,0,NE,1.2,Aotizhongxin
5041,2016,7,29,1,100,100,2,108,1200,21,27.4,997.9,24.5,0,ENE,0.6,Aotizhongxin
5042,2016,7,29,2,88,88,2,NA,900,47,26.4,997.9,24.6,0,E,0.8,Aotizhongxin
5043,2016,7,29,3,79,79,2,60,700,58,26.9,997.9,23.4,0,NE,1.6,Aotizhongxin
5044,2016,7,29,4,67,67,2,44,700,NA,26,998.3,23.5,0,ENE,1.2,Aotizhongxin
5045,2016,7,29,5,76,76,2,59,700,52,26,998.8,23.9,0,NNE,0.8,Aotizhongxin
5046,2016,7,29,6,90,90,2,69,700,42,26.2,999.5,24.4,0,E,1.3,Aotizhongxin
5047,2016,7,29,7,92,92,2,77,800,33,27,1000.2,24.6,0,ENE,1,Aotizhongxin
5048,2016,7,29,8,112,112,2,91,1000,21,27.1,1000.8,24,0,E,1.6,Aotizhongxin
5049,2016,7,29,9,135,135,2,91,1400,32,27.7,1001.1,23.5,0,ENE,1.6,Aotizhongxin
5050,2016,7,29,10,133,133,2,65,1200,69,27.8,1001.8,23.2,0,E,1.5,Aotizhongxin
5051,2016,7,29,11,118,118,2,54,1200,91,29,1001.5,23.7,0,E,1.8,Aotizhongxin
5052,2016,7,29,12,149,149,2,46,1200,136,29.7,1001.4,23.9,0,ESE,1.9,Aotizhongxin
5053,2016,7,29,13,133,133,2,41,1200,181,31.4,1001.1,24.8,0,ENE,2.3,Aotizhongxin
5054,2016,7,29,14,139,139,2,38,1300,229,32.2,1000.7,25.5,0,ESE,2.2,Aotizhongxin
5055,2016,7,29,15,140,140,3,37,1500,267,32.7,1000.4,25.5,0,ESE,1.7,Aotizhongxin
5056,2016,7,29,16,142,142,2,40,1500,263,33.1,1000.3,25.9,0,SE,1.8,Aotizhongxin
5057,2016,7,29,17,140,140,2,41,1400,264,32.8,1000,26.1,0,ESE,2.1,Aotizhongxin
5058,2016,7,29,18,140,140,2,45,1500,257,32.2,1000.2,26,0,ESE,2.1,Aotizhongxin
5059,2016,7,29,19,139,139,2,54,1600,233,31,1000.6,26,0,E,2.3,Aotizhongxin
5060,2016,7,29,20,143,143,2,52,2000,213,30.7,1001.1,25.5,0,SE,2,Aotizhongxin
5061,2016,7,29,21,134,134,2,45,2200,201,30.2,1001.9,25.5,0,ESE,1.9,Aotizhongxin
5062,2016,7,29,22,110,110,2,36,1600,187,29.5,1002.4,25.9,0,ESE,1.5,Aotizhongxin
5063,2016,7,29,23,102,102,2,34,1200,160,29.7,1002.8,26.1,0,SE,2,Aotizhongxin
5064,2016,7,30,0,119,119,2,40,1200,121,29.4,1002.9,25.8,0,SE,1.6,Aotizhongxin
5065,2016,7,30,1,124,124,2,35,1100,116,28.9,1003.1,25.7,0,SE,1.8,Aotizhongxin
5066,2016,7,30,2,134,134,2,32,1100,101,28.4,1003.2,25.8,0,SE,1.5,Aotizhongxin
5067,2016,7,30,3,NA,NA,NA,NA,NA,NA,27.6,1002.9,25.4,0,E,2.4,Aotizhongxin
5068,2016,7,30,4,128,128,2,31,1100,66,27,1002.7,25.8,0.9,E,1,Aotizhongxin
5069,2016,7,30,5,129,129,2,34,1200,58,26.8,1003,25.6,0.3,WNW,0.9,Aotizhongxin
5070,2016,7,30,6,123,123,2,40,1300,44,26.7,1003.3,25.8,0,ESE,1.3,Aotizhongxin
5071,2016,7,30,7,130,130,2,46,1500,45,26.9,1003.9,25.9,0,ESE,2.1,Aotizhongxin
5072,2016,7,30,8,162,162,2,46,1500,59,27.3,1004.3,25.9,0,E,1.4,Aotizhongxin
5073,2016,7,30,9,208,208,2,52,1600,67,27.2,1004.5,25.6,0,ENE,2,Aotizhongxin
5074,2016,7,30,10,NA,NA,NA,NA,NA,NA,27.4,1004.9,25.4,0,ESE,1.9,Aotizhongxin
5075,2016,7,30,11,225,225,2,52,2500,56,27.8,1004.7,25.6,0,SE,1.7,Aotizhongxin
5076,2016,7,30,12,228,228,2,45,2200,74,28.8,1004.1,26,0,ESE,2.4,Aotizhongxin
5077,2016,7,30,13,219,219,2,41,2200,94,30,1004,26.2,0,W,1.2,Aotizhongxin
5078,2016,7,30,14,226,226,2,41,2200,100,30.9,1003,26.4,0,SSE,1.2,Aotizhongxin
5079,2016,7,30,15,235,235,2,48,2300,105,30.3,1001.3,26.2,0,N,1.5,Aotizhongxin
5080,2016,7,30,16,223,223,2,63,2300,83,30.5,1002.3,26.9,0,NW,1.8,Aotizhongxin
5081,2016,7,30,17,227,227,2,62,2300,78,29.4,1002.9,23.8,0,SSW,1.7,Aotizhongxin
5082,2016,7,30,18,116,116,2,48,1300,99,27.8,1003.3,22.3,0,ESE,1.8,Aotizhongxin
5083,2016,7,30,19,38,38,2,75,900,87,26.6,1003.4,21.8,0,E,2.1,Aotizhongxin
5084,2016,7,30,20,43,43,2,75,900,76,26.4,1003.7,21.6,0,SSW,0.7,Aotizhongxin
5085,2016,7,30,21,45,45,2,72,900,69,25.8,1005.1,22.5,0,ENE,1.9,Aotizhongxin
5086,2016,7,30,22,49,49,2,84,900,52,25.2,1005.2,22.5,0,ESE,1.7,Aotizhongxin
5087,2016,7,30,23,55,55,2,71,800,49,25,1006,21.9,0,SE,2.1,Aotizhongxin
5088,2016,7,31,0,45,45,2,41,800,85,24.3,1005.9,21.2,0,NE,1.1,Aotizhongxin
5089,2016,7,31,1,26,26,2,28,600,111,23.6,1005,21.3,0,NE,1.3,Aotizhongxin
5090,2016,7,31,2,33,33,2,NA,700,75,23.4,1004,21.3,0,NE,1.2,Aotizhongxin
5091,2016,7,31,3,41,41,2,44,700,79,23.6,1003.7,21.3,0,ESE,0.8,Aotizhongxin
5092,2016,7,31,4,58,58,2,54,800,NA,23.6,1003.4,21.1,0,E,1.5,Aotizhongxin
5093,2016,7,31,5,38,38,2,54,1100,53,23.8,1004.8,21.1,0,ESE,1.7,Aotizhongxin
5094,2016,7,31,6,51,51,2,45,1100,54,23.8,1006.1,21.3,0,NE,0.6,Aotizhongxin
5095,2016,7,31,7,60,60,2,58,1000,42,24.2,1005.5,21.1,0,SE,1.5,Aotizhongxin
5096,2016,7,31,8,72,72,2,57,1700,39,24.1,1006,22,0.2,SE,1,Aotizhongxin
5097,2016,7,31,9,65,65,2,70,1600,22,25.3,1006.3,22.2,0,WNW,1,Aotizhongxin
5098,2016,7,31,10,51,51,2,62,1200,38,27.5,1005.7,22.7,0,NNW,1.3,Aotizhongxin
5099,2016,7,31,11,65,65,2,56,1200,56,26.7,1005.4,22.8,0,NE,2.1,Aotizhongxin
5100,2016,7,31,12,73,73,2,54,1200,61,26.8,1005.4,22.6,0,ENE,2,Aotizhongxin
5101,2016,7,31,13,81,81,2,54,1300,84,26,1005,22.5,0,ESE,2.3,Aotizhongxin
5102,2016,7,31,14,75,75,2,38,1000,107,26.3,1004.5,22.4,0,E,2.3,Aotizhongxin
5103,2016,7,31,15,32,32,2,39,800,110,27,1004.1,22.2,0,ENE,2.4,Aotizhongxin
5104,2016,7,31,16,28,28,2,47,800,106,27.2,1004,22.8,0,ENE,1.7,Aotizhongxin
5105,2016,7,31,17,31,31,2,45,700,116,27.8,1003.5,23,0,NNW,0.6,Aotizhongxin
5106,2016,7,31,18,33,33,2,44,800,126,27.5,1003.6,22.7,0,NE,1.3,Aotizhongxin
5107,2016,7,31,19,59,59,2,56,900,114,27.2,1003.8,23,0,E,1,Aotizhongxin
5108,2016,7,31,20,62,62,2,69,1000,86,27,1004.4,23.7,0,NE,0.1,Aotizhongxin
5109,2016,7,31,21,56,56,2,72,1100,60,26.9,1004.8,22.9,0,NE,1.4,Aotizhongxin
5110,2016,7,31,22,64,64,2,69,1000,53,26.9,1005.5,22.9,0,N,0.9,Aotizhongxin
5111,2016,7,31,23,59,59,2,61,900,54,26.6,1005.4,23.1,0,ENE,0.9,Aotizhongxin
5112,2016,8,1,0,49,49,2,83,900,27,26.8,1005,23.3,0,N,1,Aotizhongxin
5113,2016,8,1,1,81,81,2,69,900,30,26.3,1004.9,23.6,0,NNE,0.3,Aotizhongxin
5114,2016,8,1,2,66,66,2,65,900,44,26.4,1004.6,23.1,0,WNW,0.9,Aotizhongxin
5115,2016,8,1,3,59,59,2,63,900,40,26.3,1004.4,23.2,0,SSE,0.4,Aotizhongxin
5116,2016,8,1,4,60,60,2,51,800,58,26.2,1004.3,22.9,0,WNW,0.8,Aotizhongxin
5117,2016,8,1,5,70,70,2,49,800,65,25.6,1004.4,23.5,0,SE,0.8,Aotizhongxin
5118,2016,8,1,6,77,77,2,47,900,66,25.8,1004.8,23.3,0,NNW,1,Aotizhongxin
5119,2016,8,1,7,71,71,2,61,900,36,25.8,1005.2,23.8,0,E,0.7,Aotizhongxin
5120,2016,8,1,8,62,62,2,64,900,24,26.6,1005.4,23.7,0,NNE,1.5,Aotizhongxin
5121,2016,8,1,9,39,39,2,52,800,30,27,1005.8,23.5,0,N,1.8,Aotizhongxin
5122,2016,8,1,10,NA,NA,NA,NA,NA,NA,28.1,1005.7,23.7,0,N,1.6,Aotizhongxin
5123,2016,8,1,11,NA,NA,NA,NA,NA,NA,29.9,1005.7,24.8,0,NE,1.5,Aotizhongxin
5124,2016,8,1,12,45,45,NA,NA,NA,99,30.2,1005.7,23.6,0,E,1.1,Aotizhongxin
5125,2016,8,1,13,43,43,4,24,800,125,30.1,1005.7,23.5,0,SE,2.6,Aotizhongxin
5126,2016,8,1,14,64,64,3,23,1100,156,31.7,1004.9,23,0,SSE,1.5,Aotizhongxin
5127,2016,8,1,15,56,56,2,14,1000,178,31.4,1003.9,24,0,SE,2,Aotizhongxin
5128,2016,8,1,16,51,51,3,16,1000,197,32.2,1003.6,23.2,0,E,1.7,Aotizhongxin
5129,2016,8,1,17,61,61,3,20,1300,203,31.1,1003.3,24,0,E,2,Aotizhongxin
5130,2016,8,1,18,57,57,3,21,1300,204,31.1,1003.1,24,0,E,2.2,Aotizhongxin
5131,2016,8,1,19,75,75,2,36,1700,185,30.2,1003.6,23.9,0,E,1.5,Aotizhongxin
5132,2016,8,1,20,88,88,2,38,2000,176,29,1004.6,23.9,0,E,1.3,Aotizhongxin
5133,2016,8,1,21,89,89,2,39,1900,149,28.5,1005.4,23.9,0,SE,1,Aotizhongxin
5134,2016,8,1,22,79,79,2,38,1700,129,27.9,1005.6,24.5,0,ESE,1.1,Aotizhongxin
5135,2016,8,1,23,101,101,2,46,2100,102,27.1,1005.7,24.6,0,WNW,0.7,Aotizhongxin
5136,2016,8,2,0,136,136,2,60,2500,67,26.4,1005.6,24.6,0,SW,0.2,Aotizhongxin
5137,2016,8,2,1,145,145,2,57,2400,58,26,1005.2,24.6,0,E,0.3,Aotizhongxin
5138,2016,8,2,2,108,108,2,NA,1600,29,26.4,1005.3,24.1,0,ENE,1.1,Aotizhongxin
5139,2016,8,2,3,95,95,2,94,1600,2,25.9,1005.4,23.9,0,ENE,0.9,Aotizhongxin
5140,2016,8,2,4,81,81,2,97,1500,NA,25.6,1005.1,23.6,0,N,0.6,Aotizhongxin
5141,2016,8,2,5,67,67,2,61,1100,6,24.9,1005.4,23.7,0,NNW,0.7,Aotizhongxin
5142,2016,8,2,6,51,51,2,56,1100,7,25.3,1005.8,23.2,0,NNE,1.3,Aotizhongxin
5143,2016,8,2,7,64,64,2,44,1200,29,26.5,1006.2,23.2,0,ENE,1.6,Aotizhongxin
5144,2016,8,2,8,67,67,2,56,1300,31,28.3,1006.4,23.9,0,NE,1.9,Aotizhongxin
5145,2016,8,2,9,76,76,2,47,1300,66,30,1006.5,23,0,NE,1.6,Aotizhongxin
5146,2016,8,2,10,51,51,2,32,900,94,31,1006.7,20.6,0,ENE,3.4,Aotizhongxin
5147,2016,8,2,11,35,35,2,15,500,116,31.4,1006.5,20.7,0,ESE,3.2,Aotizhongxin
5148,2016,8,2,12,NA,NA,NA,NA,NA,NA,32.1,1006.1,21.3,0,E,2.8,Aotizhongxin
5149,2016,8,2,13,NA,NA,2,13,400,155,32.9,1005.6,19.7,0,E,2.5,Aotizhongxin
5150,2016,8,2,14,12,12,2,11,300,163,33.1,1005.1,19.9,0,SE,2.4,Aotizhongxin
5151,2016,8,2,15,22,22,2,12,300,173,33.9,1004.4,21,0,S,1.1,Aotizhongxin
5152,2016,8,2,16,23,23,2,15,300,172,34,1004.1,21.1,0,E,1.5,Aotizhongxin
5153,2016,8,2,17,22,22,2,18,300,180,32.9,1003.7,21.7,0,ESE,2.3,Aotizhongxin
5154,2016,8,2,18,27,27,2,26,400,184,32.6,1003.5,21.8,0,ESE,1.9,Aotizhongxin
5155,2016,8,2,19,35,35,2,37,600,167,32.1,1004,21.9,0,SSE,1.6,Aotizhongxin
5156,2016,8,2,20,37,37,2,41,700,138,31.1,1004.4,22.1,0,S,1.3,Aotizhongxin
5157,2016,8,2,21,36,36,2,32,700,127,30.6,1005.2,22.5,0,S,1.3,Aotizhongxin
5158,2016,8,2,22,30,30,2,36,700,117,30.3,1005.7,22.2,0,SSW,1.8,Aotizhongxin
5159,2016,8,2,23,39,39,2,36,800,119,29.7,1006,22.2,0,WSW,1.9,Aotizhongxin
5160,2016,8,3,0,44,44,2,33,800,115,29,1006,22.5,0,WSW,1.3,Aotizhongxin
5161,2016,8,3,1,53,53,2,34,800,100,28.3,1006,22.5,0,WSW,1.6,Aotizhongxin
5162,2016,8,3,2,68,68,2,43,1000,84,27,1005.9,22.8,0,SSW,0.6,Aotizhongxin
5163,2016,8,3,3,53,53,2,47,1000,59,25.8,1005.6,23.1,0,SE,0.7,Aotizhongxin
5164,2016,8,3,4,53,53,2,69,800,17,25.4,1005.3,23.5,0,SW,0,Aotizhongxin
5165,2016,8,3,5,34,34,2,80,700,2,25.8,1005.6,23.7,0,ENE,1.3,Aotizhongxin
5166,2016,8,3,6,55,55,2,64,800,2,25.8,1005.9,23.8,0,ENE,0.8,Aotizhongxin
5167,2016,8,3,7,98,98,2,62,1300,9,26.5,1006.1,24,0,ENE,1.1,Aotizhongxin
5168,2016,8,3,8,102,102,2,38,1100,58,28.1,1006.3,24.1,0,NE,1.5,Aotizhongxin
5169,2016,8,3,9,83,83,2,33,900,83,29.9,1006.5,24.1,0,NNE,1.4,Aotizhongxin
5170,2016,8,3,10,71,71,2,26,800,136,31.5,1006.5,24.4,0,E,1.4,Aotizhongxin
5171,2016,8,3,11,54,54,2,23,800,177,32.8,1006.2,23.7,0,NNE,1.3,Aotizhongxin
5172,2016,8,3,12,44,44,2,19,700,203,33.5,1005.7,22.6,0,E,1,Aotizhongxin
5173,2016,8,3,13,39,39,2,15,600,221,34.3,1005.2,22.4,0,ENE,1.9,Aotizhongxin
5174,2016,8,3,14,42,42,2,16,600,233,36.1,1004.8,21.2,0,SW,1.2,Aotizhongxin
5175,2016,8,3,15,35,35,2,14,400,214,35.9,1004.5,19.4,0,NE,1.8,Aotizhongxin
5176,2016,8,3,16,22,22,2,17,400,217,34.6,1004.3,22,0,E,2.1,Aotizhongxin
5177,2016,8,3,17,44,44,2,27,600,264,34.5,1003.9,22.2,0,ESE,2.1,Aotizhongxin
5178,2016,8,3,18,59,59,2,29,700,283,33.9,1003.6,21,0,E,1.8,Aotizhongxin
5179,2016,8,3,19,49,49,2,30,700,230,32.6,1003.9,21.5,0,E,1.5,Aotizhongxin
5180,2016,8,3,20,35,35,2,32,700,175,32.4,1004.4,23.4,0,SE,1.5,Aotizhongxin
5181,2016,8,3,21,51,51,2,34,1100,164,31.8,1004.9,23.6,0,S,1.3,Aotizhongxin
5182,2016,8,3,22,58,58,2,33,1000,155,31.6,1005.3,23.4,0,SSW,2.1,Aotizhongxin
5183,2016,8,3,23,60,60,2,36,900,131,30.6,1005.6,24.3,0,SSW,1.7,Aotizhongxin
5184,2016,8,4,0,71,71,2,34,1100,126,30,1005.8,24.2,0,SSW,1.7,Aotizhongxin
5185,2016,8,4,1,73,73,2,24,1200,145,29.5,1005.8,23.9,0,S,1.2,Aotizhongxin
5186,2016,8,4,2,79,79,2,NA,1000,127,29,1005.6,24.1,0,S,0.9,Aotizhongxin
5187,2016,8,4,3,78,78,2,23,900,113,27.9,1005.5,24.1,0,SE,1.2,Aotizhongxin
5188,2016,8,4,4,83,83,2,25,1000,NA,27.9,1005.8,24.1,0,S,1.6,Aotizhongxin
5189,2016,8,4,5,86,86,2,23,900,102,28.2,1006.1,23.1,0,SSW,1.2,Aotizhongxin
5190,2016,8,4,6,87,87,2,52,1000,45,27.5,1006.4,24.4,0,E,1.2,Aotizhongxin
5191,2016,8,4,7,118,118,2,67,1200,10,28.1,1006.5,23.9,0,SSE,0.9,Aotizhongxin
5192,2016,8,4,8,140,140,2,60,1500,29,29.2,1006.7,24.1,0,SSE,1.3,Aotizhongxin
5193,2016,8,4,9,140,140,2,64,1600,42,29.7,1006.6,23.9,0,SSE,0.9,Aotizhongxin
5194,2016,8,4,10,156,156,2,59,1600,74,30.8,1006.4,24.5,0,E,1.4,Aotizhongxin
5195,2016,8,4,11,153,153,2,60,1700,118,32,1006,24.3,0,ENE,1.6,Aotizhongxin
5196,2016,8,4,12,129,129,2,56,1800,177,32.4,1005.5,24.7,0,ESE,1.9,Aotizhongxin
5197,2016,8,4,13,142,142,2,39,1700,259,33.2,1004.9,24.4,0,S,2.2,Aotizhongxin
5198,2016,8,4,14,130,130,2,32,1800,303,33.1,1004.5,24.6,0,SSE,2.5,Aotizhongxin
5199,2016,8,4,15,119,119,2,25,1700,301,33.5,1004.1,24.4,0,SE,2.9,Aotizhongxin
5200,2016,8,4,16,118,118,2,27,1600,282,33.2,1004.3,24.1,0,SSE,2.2,Aotizhongxin
5201,2016,8,4,17,117,117,2,30,1500,271,32.6,1004.1,24.4,0,SE,2.8,Aotizhongxin
5202,2016,8,4,18,99,99,2,28,1400,247,32.1,1004.1,24.2,0,SE,2.4,Aotizhongxin
5203,2016,8,4,19,93,93,2,29,1400,216,31.7,1004.3,24.3,0,SE,1.7,Aotizhongxin
5204,2016,8,4,20,97,97,2,30,1500,195,31.2,1005,24.6,0,SSE,2.3,Aotizhongxin
5205,2016,8,4,21,108,108,2,28,1600,179,30.4,1005.8,24.3,0,SSE,1.9,Aotizhongxin
5206,2016,8,4,22,112,112,2,30,1500,141,29.7,1005.9,23.6,0,SSE,1.8,Aotizhongxin
5207,2016,8,4,23,71,71,2,27,1000,115,29.2,1006.3,23.2,0,SE,1.3,Aotizhongxin
5208,2016,8,5,0,47,47,2,23,800,105,28.7,1006.4,22.7,0,SSE,1.4,Aotizhongxin
5209,2016,8,5,1,40,40,2,23,700,95,27.6,1006.2,23,0,SE,1.5,Aotizhongxin
5210,2016,8,5,2,38,38,2,30,600,69,27.1,1006,23.1,0,SE,1.2,Aotizhongxin
5211,2016,8,5,3,52,52,2,30,700,53,26.5,1005.9,23.6,0,SE,0.9,Aotizhongxin
5212,2016,8,5,4,68,68,2,31,1200,41,25.8,1006,23.7,0,E,1.4,Aotizhongxin
5213,2016,8,5,5,72,72,2,30,1600,39,25.9,1006.1,24.1,0,E,1,Aotizhongxin
5214,2016,8,5,6,65,65,2,51,800,11,25.9,1006.4,24.3,0,ENE,0.9,Aotizhongxin
5215,2016,8,5,7,78,78,2,45,900,10,26.6,1006.7,24.3,0,SE,1.2,Aotizhongxin
5216,2016,8,5,8,87,87,2,49,1000,14,27.6,1006.8,24,0,ESE,1.1,Aotizhongxin
5217,2016,8,5,9,83,83,2,36,900,48,29.3,1006.8,24.2,0,NE,1.1,Aotizhongxin
5218,2016,8,5,10,62,62,2,25,800,83,29.6,1006.5,23.1,0,E,2.1,Aotizhongxin
5219,2016,8,5,11,58,58,3,19,700,116,31.1,1006.2,22.7,0,ENE,2.2,Aotizhongxin
5220,2016,8,5,12,54,54,3,18,700,144,31.5,1005.9,22.8,0,ESE,2.2,Aotizhongxin
5221,2016,8,5,13,51,51,2,16,600,160,32.3,1005.4,22.4,0,ESE,1.9,Aotizhongxin
5222,2016,8,5,14,48,48,2,17,500,179,33,1004.6,21.5,0,SE,1.7,Aotizhongxin
5223,2016,8,5,15,47,47,2,15,600,198,33.7,1003.8,21.8,0,SSE,1.3,Aotizhongxin
5224,2016,8,5,16,46,46,2,16,600,209,33.3,1003.4,22.1,0,ESE,2.1,Aotizhongxin
5225,2016,8,5,17,48,48,2,20,500,213,33.5,1003.5,22.6,0,S,2.6,Aotizhongxin
5226,2016,8,5,18,55,55,2,22,700,197,32.1,1003.4,23.6,0,SSE,2.3,Aotizhongxin
5227,2016,8,5,19,59,59,2,20,700,194,31.1,1003.7,24,0,SE,1.8,Aotizhongxin
5228,2016,8,5,20,56,56,2,21,700,187,30.4,1004,24.8,0,SE,1.5,Aotizhongxin
5229,2016,8,5,21,92,92,2,33,900,146,30,1004.3,24.9,0,SSE,1.6,Aotizhongxin
5230,2016,8,5,22,105,105,2,33,900,136,29.5,1004.1,24.8,0,ESE,1.4,Aotizhongxin
5231,2016,8,5,23,101,101,2,31,800,122,29.3,1003.9,24.8,0,SSE,1.5,Aotizhongxin
5232,2016,8,6,0,103,103,2,33,800,105,28.7,1003.8,24.9,0,SE,0.8,Aotizhongxin
5233,2016,8,6,1,108,108,2,38,800,77,28.2,1003.5,24.8,0,SE,1.1,Aotizhongxin
5234,2016,8,6,2,111,111,3,NA,800,77,27.6,1003.3,24.8,0,SE,1.2,Aotizhongxin
5235,2016,8,6,3,113,113,3,42,800,58,27.8,1003.2,25,0,S,1,Aotizhongxin
5236,2016,8,6,4,116,116,3,41,800,NA,26.8,1002.9,25,0,SW,0.2,Aotizhongxin
5237,2016,8,6,5,120,120,2,36,800,41,26.4,1003,25,0,E,1,Aotizhongxin
5238,2016,8,6,6,108,108,2,76,1000,2,26.5,1003.2,25.5,0,E,1.1,Aotizhongxin
